5090,"['5090', '52923', '2011/12/27', '2011/12/27', '男', '4', '太原市', '山西', 'CN', '59.0', '2014/3/31', '29', '32015', '0', '231', '11940.0', '11649.0', '28781', '33721.36', '2014/3/31', '3.625', '4001.875', '0', '1', '26.07142857', '77', '0', '0', '0', '1.171653521', '16', '13', '17600', '14415', '231', '0', '231', '231', '32246', '14646', '0.448275862', '0.551724138', '0.549725137', '0.450243628', '0']"
5094,"['5094', '4129', '2011/12/5', '2011/12/5', '男', '4', '南宁', '广西壮族自治区', 'CN', '47.0', '2014/3/31', '21', '28456', '0', '0', '19410.0', '11160.0', '44092', '33711.53', '2013/11/30', '2.625', '3557.0', '5', '123', '30.15', '98', '0', '1697', '0', '0.764572485', '15', '6', '16767', '11689', '0', '1697', '1697', '1697', '30153', '13386', '0.285714286', '0.714285714', '0.589204765', '0.410760094', '1']"
5099,"['5099', '31718', '2010/5/27', '2010/6/5', '男', '4', '广州', '广东', 'CN', '35.0', '2014/3/31', '34', '28688', '0', '0', '25587.0', '4944.0', '45530', '33683.98', '2013/7/18', '4.25', '3586.0', '5', '258', '14.18181818', '61', '0', '0', '0', '0.73981946', '30', '4', '24696', '3992', '0', '0', '0', '0', '28688', '3992', '0.117647059', '0.882352941', '0.860817735', '0.139147408', '1']"
5109,"['5109', '38672', '2007/9/19', '2007/9/19', '男', '4', '', '', 'HK', '53.0', '2014/3/31', '13', '36849', '0', '0', '3369.0', '17730.0', '38754', '33652.23', '2014/3/30', '1.625', '4606.125', '192', '2', '44.75', '152', '0', '0', '0', '0.868355009', '4', '9', '2696', '34153', '0', '0', '0', '0', '36849', '34153', '0.692307692', '0.307692308', '0.073161465', '0.926811398', '0']"
5124,"['5124', '34821', '2011/4/11', '2011/5/7', '女', '4', '长春', '吉林', 'CN', '40.0', '2014/3/31', '30', '29068', '0', '0', '13343.0', '5060.0', '40871', '33615.42', '2014/3/11', '3.75', '3633.5', '5', '21', '24.31034483', '139', '0', '0', '3', '0.822476083', '19', '11', '18428', '10640', '0', '0', '0', '0', '29068', '10640', '0.366666667', '0.633333333', '0.633939936', '0.366025663', '3']"
5141,"['5141', '61597', '2010/5/10', '2010/6/25', '男', '5', '盘锦', '辽宁', 'CN', '64.0', '2014/3/31', '33', '30029', '0', '1286', '6143.0', '23162.0', '37159', '33559.84', '2014/3/1', '4.125', '3753.625', '11', '31', '21.53125', '127', '0', '4024', '2', '0.903141635', '8', '25', '5653', '24376', '1286', '4024', '5310', '5310', '35339', '29686', '0.757575758', '0.242424242', '0.188245088', '0.811721612', '4']"
5144,"['5144', '41005', '2011/1/13', '2011/7/25', '男', '5', '潮州', '广东', 'CN', '28.0', '2014/3/31', '30', '21821', '0', '2934', '0.0', '25094.0', '56270', '33532.94', '2014/3/2', '3.75', '2727.625', '377', '30', '11.17241379', '42', '0', '0', '0', '0.59592927', '0', '30', '0', '21821', '2934', '0', '2934', '2934', '24755', '24755', '1.0', '0.0', '0.0', '0.999954175', '0']"
5162,"['5162', '26565', '2006/12/6', '2006/12/6', '女', '4', '长春', '吉林', 'CN', '39.0', '2014/3/31', '37', '31108', '0', '0', '16472.0', '11131.0', '41435', '33483.52', '2014/3/20', '4.625', '3888.5', '8', '12', '19.75', '62', '0', '0', '1', '0.808097502', '22', '15', '17635', '13473', '0', '0', '0', '0', '31108', '13473', '0.405405405', '0.594594595', '0.566877752', '0.433090103', '1']"
5167,"['5167', '29079', '2005/1/28', '2005/2/18', '女', '4', '广州', '广东', 'CN', '47.0', '2014/3/31', '36', '24125', '0', '5182', '15642.0', '15319.0', '55090', '33465.06', '2014/3/15', '4.5', '3015.625', '1', '17', '20.37142857', '140', '34920', '18950', '4', '0.607461608', '20', '16', '11928', '12197', '5182', '53870', '59052', '24132', '83177', '36329', '0.444444444', '0.555555556', '0.494404377', '0.505554174', '43']"
5177,"['5177', '50752', '2011/8/9', '2011/8/9', '男', '5', '北京', '北京', 'CN', '47.0', '2014/3/31', '37', '31214', '0', '0', '17319.0', '14422.0', '41904', '33434.39', '2014/3/20', '4.625', '3901.75', '20', '12', '19.41666667', '111', '0', '0', '2', '0.797880632', '27', '10', '15536', '15678', '0', '0', '0', '0', '31214', '15678', '0.27027027', '0.72972973', '0.497709435', '0.50225853', '5']"
5184,"['5184', '38208', '2005/7/5', '2005/8/1', '男', '4', '', '', 'CN', '45.0', '2014/3/31', '38', '27223', '0', '0', '23055.0', '8981.0', '46093', '33411.37', '2014/2/20', '4.75', '3402.875', '5', '41', '18.51351351', '69', '3341', '5440', '1', '0.724868635', '27', '11', '21522', '5701', '0', '8781', '8781', '5440', '36004', '11141', '0.289473684', '0.710526316', '0.790552454', '0.209410814', '45']"
5185,"['5185', '6579', '2012/7/20', '2012/7/20', '男', '6', '东莞', '广东', 'CN', '59.0', '2014/3/31', '18', '32414', '0', '590', '9378.0', '20373.0', '24786', '33409.47', '2013/11/28', '2.571428571', '4630.571429', '0', '125', '29.17647059', '241', '0', '0', '0', '1.347916969', '6', '12', '10038', '22376', '590', '0', '590', '590', '33004', '22966', '0.666666667', '0.333333333', '0.309671448', '0.690297702', '0']"
5192,"['5192', '1417', '2010/6/9', '2010/6/9', '女', '4', '广州', '广东', 'CN', '47.0', '2014/3/31', '12', '37644', '0', '0', '12922.0', '7681.0', '37623', '33388.38', '2014/2/7', '1.5', '4705.5', '3', '54', '61.27272727', '212', '0', '0', '9', '0.887445977', '7', '5', '21747', '15897', '0', '0', '0', '0', '37644', '15897', '0.416666667', '0.583333333', '0.57768628', '0.422287156', '9']"
5193,"['5193', '35657', '2007/9/9', '2007/9/9', '女', '5', '大连', '辽宁', 'CN', '42.0', '2014/3/31', '34', '30947', '0', '408', '15117.0', '18708.0', '31947', '33384.91', '2014/3/24', '4.25', '3868.375', '101', '8', '18.84848485', '61', '0', '2647', '1', '1.045009234', '19', '15', '10689', '20258', '408', '2647', '3055', '3055', '34002', '23313', '0.441176471', '0.558823529', '0.345385808', '0.654581879', '2']"
5201,"['5201', '34614', '2010/4/28', '2010/4/28', '男', '4', '沈阳', '辽宁', 'CN', '56.0', '2014/3/31', '33', '31888', '0', '91', '14181.0', '15264.0', '40131', '33332.13', '2013/11/20', '4.125', '3986.0', '9', '133', '18.40625', '78', '0', '0', '1', '0.83058309', '15', '18', '13422', '18466', '91', '0', '91', '91', '31979', '18557', '0.545454545', '0.454545455', '0.420897488', '0.579071153', '1']"
5217,"['5217', '4218', '2009/9/17', '2009/9/17', '女', '4', '南宁', '广西', 'CN', '47.0', '2014/3/31', '34', '28691', '0', '0', '21056.0', '11069.0', '46114', '33244.71', '2014/1/26', '4.25', '3586.375', '43', '66', '18.84848485', '103', '0', '0', '1', '0.720924448', '23', '11', '18583', '10108', '0', '0', '0', '0', '28691', '10108', '0.323529412', '0.676470588', '0.647671825', '0.352293322', '1']"
5222,"['5222', '22445', '2010/3/5', '2010/3/5', '男', '6', '武汉', '湖北', 'CN', '48.0', '2014/3/31', '38', '32553', '0', '0', '16800.0', '13920.0', '39658', '33221.24', '2014/3/26', '4.75', '4069.125', '76', '6', '17.54054054', '130', '0', '0', '0', '0.837693278', '22', '16', '17713', '14840', '0', '0', '0', '0', '32553', '14840', '0.421052632', '0.578947368', '0.544111323', '0.455857959', '0']"
5238,"['5238', '10526', '2011/7/18', '2011/8/23', '男', '4', '广州', '广东', 'CN', '34.0', '2014/3/31', '36', '30533', '0', '0', '9479.0', '21486.0', '46459', '33152.04', '2014/3/17', '4.5', '3816.625', '21', '15', '19.85714286', '111', '0', '0', '0', '0.713576272', '12', '24', '8651', '21882', '0', '0', '0', '0', '30533', '21882', '0.666666667', '0.333333333', '0.283323508', '0.716643741', '0']"
5241,"['5241', '44484', '2011/8/28', '2011/12/25', '男', '4', '英吉沙县城', '新疆', 'CN', '48.0', '2014/3/31', '26', '24946', '0', '0', '19116.0', '7658.0', '54158', '33142.49', '2014/1/8', '3.25', '3118.25', '20', '84', '25.08', '99', '0', '0', '0', '0.611959267', '16', '10', '19541', '5405', '0', '0', '0', '0', '24946', '5405', '0.384615385', '0.615384615', '0.783300597', '0.216659318', '0']"
5285,"['5285', '17680', '2006/5/15', '2006/5/17', '男', '5', '上海', '上海', 'CN', '42.0', '2014/3/31', '43', '28055', '0', '1292', '1870.0', '8553.0', '46540', '33000.25', '2014/3/24', '5.375', '3506.875', '28', '8', '16.54761905', '58', '0', '0', '2', '0.709072841', '16', '27', '10128', '17927', '1292', '0', '1292', '1292', '29347', '19219', '0.627906977', '0.372093023', '0.360992301', '0.638972056', '2']"
5331,"['5331', '5607', '2012/1/30', '2012/1/30', '男', '4', '西宁', '青海', 'CN', '47.0', '2014/3/31', '25', '23216', '0', '0', '19803.0', '6903.0', '42927', '32865.3', '2014/2/17', '3.125', '2902.0', '1', '44', '28.58333333', '119', '0', '0', '0', '0.765609057', '19', '6', '16766', '6450', '0', '0', '0', '0', '23216', '6450', '0.24', '0.76', '0.722143257', '0.277813671', '0']"
5337,"['5337', '32719', '2012/3/3', '2012/3/3', '男', '4', '重庆', '重庆', 'CN', '69.0', '2014/3/31', '36', '30863', '0', '0', '20449.0', '8086.0', '40269', '32854.05', '2014/3/15', '4.5', '3857.875', '16', '17', '19.94285714', '126', '0', '0', '0', '0.815864561', '24', '12', '20912', '9951', '0', '0', '0', '0', '30863', '9951', '0.333333333', '0.666666667', '0.677553136', '0.322414463', '0']"
5341,"['5341', '12038', '2008/5/16', '2010/5/19', '男', '5', '广州', '广东', 'CN', '32.0', '2014/3/31', '41', '29990', '0', '1183', '8901.0', '23627.0', '47413', '32848.75', '2014/3/30', '5.125', '3748.75', '31', '2', '17.45', '220', '4141', '3368', '4', '0.692821589', '10', '31', '8890', '21100', '1183', '7509', '8692', '4551', '38682', '25651', '0.756097561', '0.243902439', '0.29642226', '0.703544397', '16']"
5344,"['5344', '53142', '2009/7/16', '2009/7/16', '男', '4', '', '', 'CN', '31.0', '2014/3/31', '26', '25851', '0', '0', '10996.0', '12522.0', '47423', '32834.43', '2013/11/14', '3.25', '3231.375', '1', '139', '23.64', '125', '5000', '0', '3', '0.692373532', '14', '12', '13970', '11881', '0', '5000', '5000', '0', '30851', '11881', '0.461538462', '0.538461538', '0.540383723', '0.459577596', '13']"
5360,"['5360', '7729', '2010/2/1', '2010/3/24', '女', '4', '沈阳市', '辽宁省', 'CN', '32.0', '2014/3/31', '25', '27279', '0', '0', '21032.0', '6337.0', '43429', '32767.5', '2014/3/10', '3.125', '3409.875', '13', '22', '29.0', '115', '0', '0', '0', '0.754507357', '18', '7', '22775', '4504', '0', '0', '0', '0', '27279', '4504', '0.28', '0.72', '0.834860704', '0.165102639', '0']"
5366,"['5366', '51507', '2012/5/1', '2012/5/1', '男', '4', '吉林', '吉林', 'CN', '50.0', '2014/3/31', '36', '27638', '0', '0', '15373.0', '14850.0', '44439', '32752.97', '2014/1/27', '4.5', '3454.75', '0', '65', '18.17142857', '72', '0', '0', '0', '0.737032111', '17', '19', '13346', '14292', '0', '0', '0', '0', '27638', '14292', '0.527777778', '0.472222222', '0.482868411', '0.517095409', '0']"
5377,"['5377', '49916', '2010/9/9', '2011/1/9', '男', '4', '东莞', '广东', 'CN', '29.0', '2014/3/31', '39', '27687', '0', '1314', '9332.0', '12863.0', '47547', '32727.98', '2014/3/17', '4.875', '3460.875', '15', '15', '18.44736842', '83', '2500', '0', '5', '0.688329022', '21', '18', '13533', '14154', '1314', '2500', '3814', '1314', '31501', '15468', '0.461538462', '0.538461538', '0.488767697', '0.511196186', '6']"
5406,"['5406', '43946', '2010/12/1', '2010/12/10', '男', '4', '吉林', '吉林', 'CN', '48.0', '2014/3/31', '31', '27860', '0', '0', '1677.0', '3346.0', '44630', '32626.31', '2014/1/29', '3.875', '3482.5', '18', '63', '21.66666667', '76', '0', '0', '0', '0.731039883', '18', '13', '18211', '9649', '0', '0', '0', '0', '27860', '9649', '0.419354839', '0.580645161', '0.653637701', '0.346326406', '0']"
5412,"['5412', '28997', '2013/3/7', '2013/4/18', '男', '4', 'Rancho Cucamonga', 'CA', 'US', '44.0', '2014/3/31', '6', '19990', '0', '0', '0.0', '11315.0', '51157', '32612.1', '2013/9/8', '1.2', '3998.0', '42', '206', '28.6', '120', '0', '0', '0', '0.637490471', '0', '6', '0', '19990', '0', '0', '0', '0', '19990', '19990', '1.0', '0.0', '0.0', '0.999949977', '0']"
5424,"['5424', '18334', '2008/12/3', '2008/12/3', '男', '5', '广州', '广东', 'CN', '36.0', '2014/3/31', '38', '26605', '0', '2115', '9591.0', '21477.0', '50785', '32576.54', '2014/3/29', '4.75', '3325.625', '162', '3', '15.2972973', '90', '5724', '14871', '4', '0.64145988', '11', '27', '7641', '18964', '2115', '20595', '22710', '16986', '49315', '35950', '0.710526316', '0.289473684', '0.287190859', '0.712771555', '38']"
5448,"['5448', '16634', '2010/5/19', '2010/5/19', '男', '5', '大连', '辽宁', 'CN', '55.0', '2014/3/31', '51', '28007', '0', '1611', '12613.0', '21662.0', '42513', '32506.04', '2014/3/18', '6.375', '3500.875', '18', '14', '13.98', '60', '0', '0', '0', '0.764614118', '20', '31', '10141', '17866', '1611', '0', '1611', '1611', '29618', '19477', '0.607843137', '0.392156863', '0.362075121', '0.637889175', '0']"
5450,"['5450', '17664', '2005/12/26', '2006/7/25', '男', '5', '沈阳市', '辽宁省', 'CN', '34.0', '2014/3/31', '39', '28157', '0', '2499', '3101.0', '17301.0', '41337', '32502.45', '2014/3/28', '4.875', '3519.625', '340', '4', '10.18421053', '98', '0', '0', '0', '0.786279846', '3', '36', '1864', '26293', '2499', '0', '2499', '2499', '30656', '28792', '0.923076923', '0.076923077', '0.066197883', '0.933766603', '1']"
5457,"['5457', '48803', '2008/11/19', '2009/9/19', '男', '4', '广州', '广东', 'CN', '59.0', '2014/3/31', '31', '31023', '0', '0', '18881.0', '11186.0', '43896', '32483.9', '2014/1/11', '3.875', '3877.875', '2', '81', '21.6', '79', '8000', '3974', '0', '0.740019592', '20', '11', '19278', '11745', '0', '11974', '11974', '3974', '42997', '15719', '0.35483871', '0.64516129', '0.621389892', '0.378577875', '28']"
5461,"['5461', '32787', '2012/4/18', '2012/4/18', '男', '4', 'Beijing', '北京', 'CN', '32.0', '2014/3/31', '8', '27634', '0', '0', '4100.0', '14330.0', '59267', '32477.95', '2013/12/25', '1.0', '3454.25', '0', '98', '88.0', '321', '0', '0', '0', '0.547993825', '2', '6', '6296', '21338', '0', '0', '0', '0', '27634', '21338', '0.75', '0.25', '0.227827031', '0.772136783', '0']"
5477,"['5477', '26738', '2007/8/21', '2007/8/21', '男', '4', '大连市', '辽宁省', 'CN', '39.0', '2014/3/31', '39', '30697', '0', '0', '15980.0', '16933.0', '34330', '32426.98', '2014/2/16', '4.875', '3837.125', '8', '45', '17.84210526', '124', '49368', '39648', '7', '0.944566851', '21', '18', '13341', '17356', '0', '89016', '89016', '39648', '119713', '57004', '0.461538462', '0.538461538', '0.434588573', '0.565378852', '92']"
5530,"['5530', '4479', '2009/12/28', '2009/12/28', '男', '4', '湛江', '广东', 'CN', '53.0', '2014/3/31', '24', '27678', '0', '0', '20267.0', '10208.0', '38272', '32231.48', '2013/10/6', '3.0', '3459.75', '16', '178', '23.34782609', '83', '4145', '2087', '2', '0.842168687', '15', '9', '18853', '8825', '0', '6232', '6232', '2087', '33910', '10912', '0.375', '0.625', '0.681130099', '0.318833773', '23']"
5539,"['5539', '27075', '2006/6/1', '2007/6/11', '男', '5', '深圳', '广东', 'CN', '44.0', '2014/3/31', '29', '29141', '0', '0', '10330.0', '18257.0', '47172', '32200.72', '2014/3/3', '3.625', '3642.625', '5', '29', '24.89285714', '133', '717', '1066', '2', '0.68262359', '12', '17', '9768', '19373', '0', '1783', '1783', '1066', '30924', '20439', '0.586206897', '0.413793103', '0.335186329', '0.664779356', '6']"
5555,"['5555', '21453', '2008/6/22', '2008/6/22', '男', '4', '长沙', '湖南', 'CN', '46.0', '2014/3/31', '33', '31120', '0', '0', '16033.0', '12432.0', '37196', '32147.55', '2014/3/11', '4.125', '3890.0', '6', '21', '22.0', '100', '0', '0', '0', '0.864274384', '17', '16', '17852', '13268', '0', '0', '0', '0', '31120', '13268', '0.484848485', '0.515151515', '0.573631953', '0.426335915', '0']"
5562,"['5562', '53830', '2008/11/25', '2008/11/25', '男', '4', '长春', '吉林', 'CN', '59.0', '2014/3/31', '30', '25978', '0', '1836', '10570.0', '15811.0', '44064', '32139.87', '2013/11/19', '3.75', '3247.25', '95', '134', '17.31034483', '198', '0', '0', '0', '0.729390659', '9', '21', '8698', '17280', '1836', '0', '1836', '1836', '27814', '19116', '0.7', '0.3', '0.334808884', '0.665152623', '0']"
5587,"['5587', '21637', '2007/11/12', '2007/11/12', '男', '4', '哈尔滨', '黑龙江', 'CN', '45.0', '2014/3/31', '26', '29977', '0', '0', '14842.0', '7081.0', '41041', '32038.56', '2014/3/29', '3.25', '3747.125', '2', '3', '29.04', '162', '0', '0', '2', '0.780647645', '16', '10', '21501', '8476', '0', '0', '0', '0', '29977', '8476', '0.384615385', '0.615384615', '0.717225966', '0.282740676', '2']"
5656,"['5657', '30286', '2008/5/21', '2011/6/29', '男', '5', '广州', '广东', 'CN', '54.0', '2014/3/31', '37', '26407', '0', '0', '14591.0', '15513.0', '46000', '31755.06', '2014/3/29', '4.625', '3300.875', '46', '3', '18.94444444', '112', '2000', '0', '1', '0.690327391', '19', '18', '11911', '14496', '0', '2000', '2000', '0', '28407', '14496', '0.486486486', '0.513513514', '0.451037564', '0.548924568', '2']"
5658,"['5659', '36679', '2006/4/18', '2006/4/18', '男', '4', '广州', '广东', 'CN', '48.0', '2014/3/31', '25', '27592', '0', '0', '13885.0', '12261.0', '49938', '31753.16', '2014/3/12', '3.125', '3449.0', '9', '20', '29.25', '138', '5000', '0', '2', '0.635851656', '12', '13', '15308', '12284', '0', '5000', '5000', '0', '32592', '12284', '0.52', '0.48', '0.554778386', '0.445185373', '3']"
5663,"['5664', '21269', '2008/4/11', '2011/11/29', '男', '4', '上海市', '上海市', 'CN', '41.0', '2014/3/31', '37', '26309', '0', '0', '5296.0', '10413.0', '45628', '31723.69', '2014/3/11', '4.625', '3288.625', '22', '21', '19.11111111', '95', '0', '0', '1', '0.695268037', '24', '13', '19303', '7006', '0', '0', '0', '0', '26309', '7006', '0.351351351', '0.648648649', '0.733675409', '0.266286583', '4']"
5664,"['5665', '3429', '2010/11/17', '2010/11/17', '男', '5', '深圳', '广东', 'CN', '62.0', '2014/3/31', '21', '29175', '0', '786', '2704.0', '27699.0', '26350', '31721.73', '2014/3/27', '2.625', '3646.875', '69', '5', '32.85', '179', '0', '0', '0', '1.203860721', '3', '18', '3176', '25999', '786', '0', '786', '786', '29961', '26785', '0.857142857', '0.142857143', '0.108856594', '0.891109131', '0']"
5697,"['5698', '48965', '2009/9/12', '2011/4/4', '男', '4', '香港', '香港', 'HK', '38.0', '2014/3/31', '23', '28882', '0', '6473', '11283.0', '16226.0', '38033', '31615.61', '2014/2/27', '2.875', '3610.25', '94', '34', '27.40909091', '123', '2875', '11506', '0', '0.831267846', '9', '14', '11469', '17413', '6473', '14381', '20854', '17979', '49736', '35392', '0.608695652', '0.391304348', '0.39708479', '0.602880587', '30']"
5723,"['5724', '38895', '2007/11/30', '2008/11/27', '女', '4', '广州', '广东', 'CN', '39.0', '2014/3/31', '28', '27178', '0', '0', '10691.0', '15320.0', '44134', '31520.38', '2013/11/6', '3.5', '3397.25', '11', '147', '21.22222222', '107', '50', '713', '3', '0.714197218', '15', '13', '10530', '16648', '0', '763', '763', '713', '27941', '17361', '0.464285714', '0.535714286', '0.387431473', '0.612531734', '10']"
5726,"['5727', '47552', '2007/8/24', '2007/8/24', '男', '5', '北京', '北京', 'CN', '57.0', '2014/3/31', '25', '28469', '0', '381', '10335.0', '15588.0', '39449', '31512.2', '2014/3/14', '3.125', '3558.625', '21', '18', '28.83333333', '163', '0', '0', '0', '0.798808588', '6', '19', '12178', '16291', '381', '0', '381', '381', '28850', '16672', '0.76', '0.24', '0.427748507', '0.572216368', '0']"
5767,"['5768', '12551', '2012/7/19', '2012/7/19', '女', '4', '广州', '广东', 'CN', '29.0', '2014/3/31', '33', '23865', '0', '0', '17145.0', '12336.0', '46472', '31405.79', '2014/3/29', '4.714285714', '3409.285714', '0', '3', '19.34375', '92', '0', '800', '0', '0.675800267', '16', '17', '14057', '9808', '0', '800', '800', '800', '24665', '10608', '0.515151515', '0.484848485', '0.588996899', '0.4109612', '1']"
5776,"['5777', '52862', '2010/8/16', '2010/8/16', '男', '4', '沈阳', '辽宁', 'CN', '37.0', '2014/3/31', '29', '24239', '0', '0', '10882.0', '10586.0', '43984', '31389.54', '2014/3/20', '3.625', '3029.875', '20', '12', '24.96428571', '83', '0', '0', '1', '0.713658148', '18', '11', '15423', '8816', '0', '0', '0', '0', '24239', '8816', '0.379310345', '0.620689655', '0.636262376', '0.36369637', '1']"
5791,"['5792', '46357', '2008/9/28', '2011/8/19', '男', '6', '广州', '广东', 'CN', '53.0', '2014/3/31', '22', '30082', '0', '4832', '14960.0', '11680.0', '37385', '31320.41', '2013/12/23', '2.75', '3760.25', '74', '100', '26.52380952', '156', '0', '0', '0', '0.837780126', '11', '11', '17910', '12172', '4832', '0', '4832', '4832', '34914', '17004', '0.5', '0.5', '0.595352857', '0.404613902', '4']"
5792,"['5793', '15328', '2012/3/7', '2012/3/7', '男', '4', 'NOISIEC', 'NOISIEC', 'FA', '26.0', '2014/3/31', '3', '37014', '0', '0', '11500.0', '5750.0', '30408', '31320.24', '2013/7/16', '0.375', '4626.75', '67', '260', '202.0', '219', '0', '0', '0', '1.03', '2', '1', '24676', '12338', '0', '0', '0', '0', '37014', '12338', '0.333333333', '0.666666667', '0.666648656', '0.333324328', '0']"
5798,"['5799', '6656', '2012/5/30', '2012/5/30', '男', '4', '克拉玛依', '新疆', 'CN', '33.0', '2014/3/31', '16', '27583', '0', '0', '13765.0', '10209.0', '69784', '31298.34', '2014/2/25', '2.0', '3447.875', '0', '36', '42.4', '125', '0', '0', '0', '0.448503095', '10', '6', '16630', '10953', '0', '0', '0', '0', '27583', '10953', '0.375', '0.625', '0.602885731', '0.397078016', '0']"
5802,"['5803', '43820', '2010/1/11', '2010/5/20', '男', '4', '大石桥', '辽宁省', 'CN', '37.0', '2014/3/31', '32', '24047', '0', '0', '20091.0', '8722.0', '49200', '31288.23', '2014/3/19', '4.0', '3005.875', '6', '13', '22.96774194', '104', '0', '0', '0', '0.635939634', '19', '13', '17604', '6443', '0', '0', '0', '0', '24047', '6443', '0.40625', '0.59375', '0.732035928', '0.267922488', '0']"
5803,"['5804', '35009', '2012/9/9', '2012/9/9', '男', '4', '北京市', '', 'CN', '31.0', '2014/3/31', '10', '31988', '0', '0', '23670.0', '7874.0', '23869', '31280.93', '2013/11/28', '1.428571429', '4569.714286', '0', '125', '49.44444444', '224', '0', '0', '0', '1.310525368', '5', '5', '23139', '8849', '0', '0', '0', '0', '31988', '8849', '0.5', '0.5', '0.723342399', '0.27662634', '0']"
5806,"['5807', '58331', '2009/9/18', '2009/9/18', '男', '5', '深圳市', '广东', 'CN', '52.0', '2014/3/31', '46', '24913', '0', '2371', '6227.0', '24144.0', '49036', '31273.43', '2014/3/30', '5.75', '3114.125', '19', '2', '15.77777778', '92', '0', '23379', '0', '0.637764703', '13', '33', '5196', '19717', '2371', '23379', '25750', '25750', '50663', '45467', '0.717391304', '0.282608696', '0.208557438', '0.791402424', '3']"
5808,"['5809', '46486', '2010/6/23', '2010/7/9', '男', '4', '苏州市', '江苏省', 'CN', '53.0', '2014/3/31', '39', '24588', '0', '0', '0.0', '775.0', '41966', '31270.44', '2013/10/20', '4.875', '3073.5', '6', '164', '14.76315789', '98', '0', '0', '2', '0.745137492', '27', '12', '17662', '6926', '0', '0', '0', '0', '24588', '6926', '0.307692308', '0.692307692', '0.718288666', '0.281670666', '2']"
5822,"['5823', '29972', '2007/10/31', '2007/10/31', '男', '4', '沈阳', '辽宁', 'CN', '41.0', '2014/3/31', '28', '27277', '0', '0', '3975.0', '3809.0', '42080', '31234.8', '2014/2/29  0:00:00', '3.5', '3409.625', '28', '32', '24.85185185', '84', '0', '0', '0', '0.742271863', '13', '15', '15110', '12167', '0', '0', '0', '0', '27277', '12167', '0.535714286', '0.464285714', '0.553926241', '0.446037099', '0']"
5832,"['5833', '14964', '2011/10/9', '2011/10/9', '男', '5', '沈阳市', '辽宁', 'CN', '47.0', '2014/3/31', '34', '22718', '0', '0', '14569.0', '14097.0', '43358', '31219.59', '2013/11/26', '4.25', '2839.75', '27', '127', '17.48484848', '128', '0', '0', '0', '0.720042207', '17', '17', '11655', '11063', '0', '0', '0', '0', '22718', '11063', '0.5', '0.5', '0.513006734', '0.48694925', '0']"
5840,"['5841', '62211', '2009/11/7', '2010/4/30', '男', '4', '北京', '北京', 'CN', '41.0', '2014/3/31', '36', '30613', '0', '0', '13069.0', '15394.0', '42049', '31157.23', '2014/3/9', '4.5', '3826.625', '25', '23', '19.51428571', '56', '0', '0', '0', '0.740974339', '18', '18', '13115', '17498', '0', '0', '0', '0', '30613', '17498', '0.5', '0.5', '0.428398772', '0.571568563', '0']"
5849,"['5850', '47571', '2008/5/5', '2008/5/5', '男', '4', 'SAITAMA-SHI', 'SAITAMA-KEN', 'JP', '79.0', '2014/3/31', '13', '32134', '0', '0', '23950.0', '3100.0', '39839', '31138.6', '2013/7/1', '1.625', '4016.75', '9', '275', '37.25', '111', '0', '0', '0', '0.781610984', '11', '2', '29788', '2346', '0', '0', '0', '0', '32134', '2346', '0.153846154', '0.846153846', '0.926964369', '0.073004512', '0']"
5857,"['5858', '15507', '2012/4/27', '2012/6/2', '男', '4', '广州', '广东', 'CN', '47.0', '2014/3/31', '41', '23496', '0', '2184', '10598.0', '20643.0', '47908', '31109.0', '2014/3/30', '5.125', '2937.0', '36', '2', '16.675', '109', '0', '0', '1', '0.649348752', '13', '28', '8292', '15204', '2184', '0', '2184', '2184', '25680', '17388', '0.682926829', '0.317073171', '0.352896114', '0.647061327', '1']"
5867,"['5868', '57523', '2010/2/23', '2010/2/23', '女', '4', 'LOS OSOS', 'CA', 'US', '48.0', '2014/3/31', '4', '18608', '0', '0', '0.0', '9700.0', '48928', '31069.28', '2013/11/16', '0.5', '2326.0', '389', '137', '68.33333333', '167', '0', '0', '0', '0.635', '0', '4', '0', '18608', '0', '0', '0', '0', '18608', '18608', '1.0', '0.0', '0.0', '0.999946263', '0']"
5871,"['5872', '4645', '2010/4/18', '2010/4/18', '女', '4', '广州', '广东', 'CN', '39.0', '2014/3/31', '28', '25468', '0', '0', '19790.0', '7316.0', '42786', '31051.37', '2013/12/24', '3.5', '3183.5', '25', '99', '22.48148148', '123', '0', '100', '0', '0.72573669', '20', '8', '19020', '6448', '0', '100', '100', '100', '25568', '6548', '0.285714286', '0.714285714', '0.746790216', '0.253170521', '3']"
5874,"['5875', '33979', '2013/2/3', '2013/2/6', '男', '4', 'LAGOS', 'LA', 'NI', '36.0', '2014/3/31', '9', '23170', '0', '0', '6170.0', '19780.0', '54653', '31041.55', '2013/9/22', '1.8', '4634.0', '3', '192', '28.5', '77', '0', '0', '0', '0.567975226', '3', '6', '5851', '17319', '0', '0', '0', '0', '23170', '17319', '0.666666667', '0.333333333', '0.252513918', '0.747442924', '0']"
5887,"['5888', '55536', '2010/10/12', '2011/1/3', '男', '5', '上海', '上海', 'CN', '38.0', '2014/3/31', '32', '28314', '0', '436', '0.0', '8266.0', '40280', '30976.27', '2014/2/12', '4.0', '3539.25', '22', '49', '21.29032258', '109', '0', '2000', '0', '0.769023585', '12', '20', '10994', '17320', '436', '2000', '2436', '2436', '30750', '19756', '0.625', '0.375', '0.388274766', '0.611689917', '2']"
